,acc,loss,val_acc,val_loss
0,0.116,2.303,0.126,12.898
1,0.117,2.298,0.126,13.072
2,0.132,2.287,0.132,13.194
3,0.146,2.277,0.151,12.794
4,0.161,2.262,0.145,13.224
5,0.152,2.272,0.164,12.716
6,0.179,2.239,0.154,13.277
7,0.156,2.284,0.17,12.78
8,0.185,2.249,0.161,13.218
9,0.185,2.241,0.182,12.735
10,0.206,2.219,0.171,13.091
11,0.198,2.211,0.198,12.41
12,0.215,2.196,0.16,13.269
13,0.212,2.195,0.21,12.341
14,0.226,2.161,0.172,12.982
15,0.222,2.191,0.192,12.573
16,0.229,2.131,0.184,12.939
17,0.226,2.168,0.173,12.946
18,0.228,2.163,0.166,12.954
19,0.238,2.157,0.203,12.399
20,0.254,2.113,0.199,12.641
21,0.224,2.199,0.239,11.776
22,0.246,2.132,0.225,12.047
23,0.246,2.106,0.22,12.254
24,0.241,2.154,0.22,12.203
25,0.276,2.062,0.229,12.134
26,0.256,2.13,0.22,12.186
27,0.29,2.009,0.224,12.316
28,0.257,2.11,0.229,12.042
29,0.279,2.082,0.234,12.051
30,0.281,2.058,0.271,11.26
31,0.265,2.082,0.227,11.993
32,0.287,2.036,0.212,12.432
33,0.291,2.043,0.233,12.175
34,0.274,2.054,0.26,11.47
35,0.305,1.994,0.245,11.901
36,0.286,2.037,0.234,12.043
37,0.307,1.965,0.256,11.725
38,0.307,2.002,0.242,12.044
39,0.295,2.0,0.268,11.4
40,0.304,2.019,0.229,12.09
41,0.293,1.987,0.271,11.423
42,0.324,1.931,0.268,11.566
43,0.301,1.998,0.267,11.584
44,0.325,1.942,0.291,11.219
45,0.342,1.887,0.256,11.8
46,0.32,1.959,0.264,11.614
47,0.293,2.016,0.25,11.749
48,0.33,1.934,0.277,11.339
49,0.313,1.972,0.275,11.446
50,0.328,1.922,0.266,11.613
51,0.301,1.974,0.265,11.604
52,0.331,1.915,0.295,11.143
53,0.329,1.92,0.295,11.061
54,0.357,1.864,0.268,11.681
55,0.316,1.946,0.31,10.896
56,0.313,1.95,0.274,11.573
57,0.369,1.818,0.287,11.278
58,0.323,1.928,0.269,11.49
59,0.357,1.856,0.303,10.96
60,0.364,1.832,0.264,11.689
61,0.343,1.874,0.278,11.48
62,0.331,1.92,0.307,10.887
63,0.341,1.885,0.318,10.748
64,0.354,1.851,0.313,10.82
65,0.339,1.884,0.309,10.895
66,0.316,1.914,0.328,10.582
67,0.335,1.901,0.318,10.734
68,0.361,1.833,0.332,10.52
69,0.351,1.866,0.336,10.495
70,0.341,1.869,0.316,10.797
71,0.371,1.816,0.328,10.625
72,0.33,1.913,0.358,10.089
73,0.37,1.827,0.294,11.155
74,0.374,1.82,0.329,10.547
75,0.388,1.771,0.323,10.758
76,0.407,1.692,0.344,10.368
77,0.341,1.859,0.341,10.343
78,0.393,1.74,0.317,10.821
79,0.381,1.783,0.352,10.288
80,0.392,1.742,0.336,10.537
81,0.38,1.762,0.363,10.068
82,0.368,1.815,0.325,10.638
83,0.342,1.858,0.388,9.544
84,0.39,1.75,0.34,10.42
85,0.405,1.722,0.343,10.32
86,0.435,1.642,0.331,10.57
87,0.394,1.762,0.383,9.741
88,0.368,1.786,0.368,10.02
89,0.372,1.792,0.375,9.829
90,0.378,1.766,0.364,9.992
91,0.402,1.701,0.367,9.975
92,0.4,1.711,0.375,9.882
93,0.399,1.729,0.398,9.457
94,0.427,1.649,0.362,10.051
95,0.451,1.589,0.362,10.139
96,0.376,1.776,0.375,9.908
97,0.45,1.608,0.378,9.834
98,0.385,1.747,0.374,9.871
99,0.428,1.636,0.38,9.724
100,0.416,1.669,0.363,10.144
101,0.42,1.647,0.356,10.185
102,0.414,1.686,0.386,9.746
103,0.422,1.678,0.372,9.865
104,0.4,1.703,0.41,9.282
105,0.401,1.723,0.406,9.325
106,0.444,1.623,0.376,9.834
107,0.419,1.659,0.397,9.492
108,0.439,1.613,0.381,9.818
109,0.474,1.536,0.396,9.52
110,0.489,1.482,0.389,9.671
111,0.43,1.615,0.402,9.446
112,0.457,1.553,0.386,9.716
113,0.435,1.618,0.39,9.553
114,0.42,1.638,0.385,9.831
115,0.427,1.647,0.409,9.386
116,0.489,1.492,0.4,9.462
117,0.466,1.536,0.376,9.873
118,0.459,1.572,0.392,9.505
119,0.452,1.57,0.378,9.753
