,acc,loss,val_acc,val_loss
0,0.111,2.314,0.118,13.446
1,0.121,2.296,0.117,13.846
2,0.136,2.284,0.142,13.401
3,0.151,2.275,0.168,12.839
4,0.153,2.268,0.149,13.449
5,0.173,2.254,0.154,13.33
6,0.197,2.234,0.187,12.768
7,0.187,2.223,0.207,12.344
8,0.207,2.204,0.233,11.916
9,0.202,2.196,0.183,12.925
10,0.212,2.195,0.22,12.277
11,0.222,2.154,0.24,11.779
12,0.215,2.193,0.188,12.754
13,0.216,2.174,0.208,12.476
14,0.236,2.144,0.2,12.596
15,0.237,2.14,0.231,12.125
16,0.224,2.182,0.216,12.383
17,0.233,2.153,0.219,12.3
18,0.232,2.153,0.24,11.935
19,0.232,2.152,0.249,11.702
20,0.256,2.11,0.232,12.051
21,0.246,2.109,0.234,11.993
22,0.25,2.115,0.239,11.988
23,0.268,2.089,0.236,11.996
24,0.247,2.117,0.255,11.779
25,0.254,2.102,0.256,11.678
26,0.264,2.087,0.25,11.863
27,0.256,2.091,0.276,11.263
28,0.277,2.054,0.253,11.773
29,0.268,2.041,0.25,11.779
30,0.261,2.074,0.25,11.734
31,0.258,2.107,0.28,11.147
32,0.268,2.073,0.265,11.462
33,0.277,2.064,0.292,10.893
34,0.274,2.067,0.289,11.159
35,0.258,2.089,0.28,11.177
36,0.292,2.03,0.289,11.16
37,0.283,2.042,0.261,11.667
38,0.295,2.0,0.249,11.759
39,0.291,2.018,0.226,12.215
40,0.288,2.041,0.31,10.78
41,0.299,2.015,0.256,11.864
42,0.29,2.011,0.257,11.778
43,0.301,1.988,0.282,11.312
44,0.302,2.001,0.288,11.126
45,0.307,1.972,0.312,10.812
46,0.298,1.965,0.286,11.276
47,0.306,1.977,0.286,11.274
48,0.302,2.002,0.33,10.417
49,0.303,1.988,0.314,10.7
50,0.305,1.987,0.284,11.291
51,0.312,1.967,0.33,10.43
52,0.305,1.977,0.3,10.947
53,0.315,1.921,0.324,10.661
54,0.339,1.904,0.329,10.668
55,0.321,1.934,0.322,10.642
56,0.32,1.95,0.322,10.614
57,0.342,1.885,0.312,10.8
58,0.322,1.912,0.329,10.562
59,0.333,1.899,0.326,10.612
60,0.316,1.948,0.329,10.53
61,0.333,1.919,0.348,10.265
62,0.326,1.921,0.335,10.448
63,0.362,1.85,0.348,10.32
64,0.345,1.858,0.32,10.709
65,0.345,1.867,0.34,10.335
66,0.339,1.91,0.338,10.38
67,0.342,1.863,0.36,10.174
68,0.34,1.89,0.329,10.448
69,0.332,1.894,0.387,9.597
70,0.347,1.862,0.363,10.052
71,0.371,1.797,0.38,9.764
72,0.352,1.867,0.368,9.98
73,0.352,1.857,0.366,9.993
74,0.345,1.864,0.38,9.864
75,0.342,1.89,0.38,9.781
76,0.357,1.857,0.386,9.658
77,0.362,1.796,0.404,9.45
78,0.364,1.818,0.386,9.651
79,0.391,1.746,0.377,9.826
80,0.342,1.844,0.395,9.543
81,0.366,1.784,0.38,9.743
82,0.36,1.828,0.403,9.385
83,0.363,1.8,0.409,9.267
84,0.336,1.874,0.423,9.017
85,0.372,1.808,0.411,9.243
86,0.368,1.823,0.414,9.065
87,0.357,1.82,0.401,9.278
88,0.393,1.721,0.382,9.692
89,0.389,1.756,0.423,8.987
90,0.393,1.738,0.395,9.489
91,0.377,1.774,0.406,9.33
92,0.39,1.726,0.429,8.847
93,0.385,1.744,0.403,9.385
94,0.376,1.762,0.406,9.333
95,0.407,1.703,0.418,9.106
96,0.376,1.766,0.408,9.287
97,0.381,1.748,0.418,9.125
98,0.388,1.759,0.407,9.231
99,0.383,1.751,0.424,8.873
100,0.381,1.753,0.418,9.153
101,0.393,1.743,0.424,9.038
102,0.398,1.763,0.415,9.133
103,0.403,1.686,0.402,9.38
104,0.379,1.765,0.444,8.724
105,0.406,1.692,0.417,9.163
106,0.415,1.666,0.414,9.21
107,0.402,1.71,0.428,8.912
108,0.409,1.707,0.414,9.213
109,0.408,1.709,0.436,8.811
110,0.392,1.726,0.444,8.76
111,0.395,1.729,0.444,8.693
112,0.403,1.693,0.43,8.905
113,0.396,1.741,0.446,8.703
114,0.414,1.648,0.44,8.687
115,0.42,1.622,0.447,8.668
116,0.417,1.675,0.453,8.576
117,0.412,1.675,0.441,8.803
118,0.418,1.659,0.428,8.97
119,0.452,1.591,0.39,9.628
