,acc,loss,val_acc,val_loss
0,0.117,2.304,0.137,13.233
1,0.137,2.288,0.12,13.874
2,0.138,2.278,0.135,13.763
3,0.158,2.267,0.15,13.334
4,0.168,2.247,0.16,12.985
5,0.174,2.239,0.179,12.803
6,0.177,2.241,0.157,13.154
7,0.189,2.207,0.181,12.747
8,0.205,2.199,0.183,12.636
9,0.213,2.193,0.183,12.803
10,0.23,2.178,0.172,12.987
11,0.233,2.146,0.167,13.143
12,0.234,2.133,0.223,12.329
13,0.25,2.093,0.175,13.115
14,0.247,2.114,0.193,12.796
15,0.249,2.127,0.171,13.077
16,0.257,2.109,0.178,13.115
17,0.243,2.123,0.228,12.08
18,0.258,2.096,0.215,12.457
19,0.258,2.102,0.2,12.6
20,0.269,2.083,0.231,12.104
21,0.268,2.068,0.217,12.364
22,0.282,2.049,0.209,12.619
23,0.288,2.01,0.191,12.849
24,0.275,2.059,0.208,12.591
25,0.302,1.996,0.218,12.441
26,0.304,1.99,0.21,12.471
27,0.303,1.993,0.199,12.717
28,0.318,1.949,0.223,12.279
29,0.305,2.003,0.209,12.567
30,0.311,1.991,0.242,12.023
31,0.311,2.001,0.229,12.196
32,0.311,1.983,0.203,12.657
33,0.319,1.929,0.257,11.71
34,0.322,1.95,0.238,12.156
35,0.333,1.92,0.217,12.464
36,0.334,1.926,0.227,12.305
37,0.312,1.987,0.236,12.127
38,0.341,1.915,0.252,11.928
39,0.323,1.953,0.227,12.309
40,0.332,1.925,0.215,12.494
41,0.334,1.922,0.221,12.325
42,0.342,1.915,0.244,12.034
43,0.338,1.896,0.239,12.041
44,0.335,1.905,0.261,11.746
45,0.339,1.885,0.238,12.105
46,0.353,1.863,0.256,11.822
47,0.338,1.873,0.27,11.57
48,0.363,1.838,0.251,11.952
49,0.334,1.91,0.249,11.905
50,0.364,1.833,0.245,12.046
51,0.355,1.866,0.296,11.184
52,0.361,1.839,0.275,11.558
53,0.374,1.791,0.27,11.623
54,0.35,1.874,0.285,11.431
55,0.347,1.883,0.278,11.48
56,0.352,1.84,0.261,11.795
57,0.38,1.769,0.269,11.63
58,0.376,1.797,0.287,11.286
59,0.363,1.819,0.273,11.535
60,0.364,1.805,0.265,11.744
61,0.361,1.823,0.298,11.165
62,0.391,1.752,0.283,11.431
63,0.374,1.8,0.295,11.293
64,0.383,1.755,0.312,10.905
65,0.395,1.742,0.306,11.07
66,0.378,1.766,0.289,11.272
67,0.412,1.706,0.286,11.379
68,0.372,1.772,0.313,10.99
69,0.405,1.695,0.254,11.896
70,0.387,1.754,0.292,11.24
71,0.391,1.732,0.292,11.292
72,0.384,1.728,0.29,11.268
73,0.386,1.724,0.287,11.304
74,0.409,1.686,0.281,11.432
75,0.42,1.662,0.274,11.564
76,0.384,1.75,0.302,11.083
77,0.393,1.712,0.334,10.587
78,0.418,1.677,0.286,11.344
79,0.415,1.679,0.291,11.253
80,0.417,1.669,0.308,10.948
81,0.409,1.668,0.304,11.12
82,0.434,1.603,0.308,11.045
83,0.391,1.743,0.321,10.847
84,0.442,1.594,0.299,11.208
85,0.411,1.675,0.303,11.112
86,0.413,1.68,0.318,10.911
87,0.428,1.61,0.309,11.027
88,0.424,1.614,0.298,11.183
89,0.405,1.691,0.316,10.908
90,0.417,1.658,0.331,10.592
91,0.439,1.624,0.326,10.67
92,0.423,1.657,0.321,10.825
93,0.43,1.633,0.328,10.644
94,0.423,1.644,0.306,11.056
95,0.421,1.639,0.307,10.97
96,0.434,1.598,0.311,10.972
97,0.435,1.625,0.316,10.897
98,0.449,1.594,0.315,10.854
99,0.43,1.62,0.32,10.837
100,0.443,1.594,0.313,10.984
101,0.428,1.608,0.322,10.84
102,0.413,1.665,0.324,10.803
103,0.458,1.559,0.318,10.935
104,0.429,1.629,0.329,10.679
105,0.446,1.578,0.314,11.019
106,0.443,1.574,0.323,10.731
107,0.458,1.553,0.316,10.924
108,0.456,1.569,0.311,10.935
109,0.453,1.566,0.323,10.823
110,0.449,1.571,0.328,10.687
111,0.452,1.57,0.324,10.765
112,0.461,1.549,0.326,10.767
113,0.464,1.539,0.346,10.436
114,0.444,1.571,0.333,10.581
115,0.45,1.588,0.321,10.819
116,0.471,1.524,0.305,11.103
117,0.484,1.475,0.327,10.721
118,0.479,1.488,0.322,10.839
119,0.474,1.487,0.315,10.926
