,acc,loss,val_acc,val_loss
0,0.102,2.312,0.113,13.825
1,0.118,2.302,0.11,13.652
2,0.115,2.298,0.134,13.078
3,0.138,2.294,0.119,13.796
4,0.141,2.287,0.14,13.453
5,0.139,2.291,0.141,13.603
6,0.137,2.292,0.165,12.847
7,0.15,2.283,0.146,13.414
8,0.153,2.278,0.146,13.549
9,0.161,2.273,0.158,13.068
10,0.163,2.27,0.138,13.557
11,0.161,2.272,0.144,13.156
12,0.186,2.25,0.136,13.771
13,0.183,2.25,0.13,13.804
14,0.169,2.254,0.131,13.777
15,0.159,2.266,0.148,13.443
16,0.178,2.244,0.16,13.334
17,0.189,2.247,0.14,13.68
18,0.196,2.224,0.135,13.797
19,0.196,2.223,0.147,13.526
20,0.187,2.232,0.149,13.441
21,0.194,2.222,0.146,13.583
22,0.186,2.239,0.145,13.441
23,0.191,2.232,0.146,13.485
24,0.201,2.211,0.161,13.018
25,0.195,2.219,0.151,13.299
26,0.207,2.201,0.14,13.578
27,0.208,2.197,0.158,13.303
28,0.224,2.173,0.138,13.702
29,0.211,2.195,0.143,13.491
30,0.208,2.189,0.135,13.799
31,0.199,2.195,0.165,13.094
32,0.217,2.168,0.147,13.539
33,0.225,2.153,0.133,13.83
34,0.213,2.18,0.181,12.788
35,0.232,2.158,0.173,12.983
36,0.232,2.132,0.158,13.326
37,0.209,2.201,0.183,12.804
38,0.244,2.116,0.165,13.261
39,0.239,2.128,0.152,13.401
40,0.235,2.134,0.204,12.568
41,0.215,2.181,0.218,12.166
42,0.24,2.125,0.169,13.158
43,0.235,2.115,0.208,12.465
44,0.268,2.052,0.176,13.156
45,0.238,2.114,0.214,12.422
46,0.226,2.148,0.168,13.126
47,0.238,2.136,0.184,12.889
48,0.227,2.13,0.207,12.417
49,0.256,2.094,0.181,13.008
50,0.243,2.093,0.178,12.988
51,0.261,2.078,0.194,12.785
52,0.265,2.071,0.218,12.344
53,0.246,2.101,0.231,11.997
54,0.259,2.078,0.212,12.476
55,0.255,2.088,0.226,12.135
56,0.273,2.042,0.215,12.493
57,0.252,2.073,0.216,12.43
58,0.265,2.059,0.21,12.526
59,0.266,2.063,0.277,11.284
60,0.267,2.054,0.207,12.467
61,0.267,2.052,0.244,11.79
62,0.277,2.023,0.25,11.791
63,0.282,1.999,0.247,11.918
64,0.26,2.042,0.262,11.686
65,0.283,2.011,0.243,12.018
66,0.291,1.995,0.245,11.898
67,0.285,1.99,0.246,11.936
68,0.273,2.03,0.247,11.929
69,0.297,1.964,0.264,11.723
70,0.282,2.016,0.259,11.615
71,0.295,1.985,0.273,11.474
72,0.275,2.003,0.253,11.826
73,0.287,1.987,0.286,11.261
74,0.305,1.963,0.243,12.012
75,0.306,1.964,0.28,11.42
76,0.311,1.927,0.268,11.575
77,0.295,1.982,0.27,11.497
78,0.287,1.981,0.305,10.93
79,0.309,1.933,0.271,11.497
80,0.29,1.968,0.301,11.081
81,0.307,1.951,0.3,11.046
82,0.307,1.934,0.27,11.533
83,0.305,1.927,0.28,11.318
84,0.316,1.921,0.292,11.245
85,0.296,1.955,0.306,11.031
86,0.328,1.874,0.282,11.442
87,0.333,1.888,0.294,11.135
88,0.325,1.871,0.315,10.798
89,0.326,1.89,0.301,11.045
90,0.33,1.872,0.297,11.136
91,0.34,1.858,0.312,10.862
92,0.326,1.901,0.307,10.916
93,0.327,1.874,0.289,11.295
94,0.321,1.889,0.304,10.986
95,0.315,1.898,0.326,10.677
96,0.331,1.875,0.293,11.181
97,0.33,1.875,0.331,10.562
98,0.34,1.84,0.292,11.222
99,0.332,1.881,0.313,10.866
100,0.332,1.894,0.289,11.266
101,0.362,1.814,0.323,10.592
102,0.329,1.852,0.329,10.572
103,0.328,1.878,0.32,10.696
104,0.336,1.858,0.333,10.539
105,0.349,1.82,0.326,10.64
106,0.352,1.794,0.348,10.312
107,0.337,1.847,0.367,9.945
108,0.345,1.843,0.332,10.583
109,0.347,1.816,0.343,10.385
110,0.348,1.809,0.35,10.32
111,0.358,1.804,0.346,10.319
112,0.375,1.761,0.357,10.103
113,0.358,1.792,0.347,10.322
114,0.361,1.808,0.34,10.448
115,0.377,1.761,0.354,10.2
116,0.361,1.778,0.338,10.386
117,0.381,1.746,0.369,9.984
118,0.363,1.771,0.353,10.237
119,0.39,1.732,0.349,10.269
