,acc,loss,val_acc,val_loss
0,0.103,2.309,0.137,13.112
1,0.116,2.301,0.103,14.374
2,0.127,2.291,0.129,13.586
3,0.13,2.284,0.12,13.863
4,0.145,2.269,0.129,13.79
5,0.15,2.265,0.141,13.635
6,0.143,2.26,0.157,13.151
7,0.154,2.256,0.132,13.624
8,0.158,2.251,0.153,13.247
9,0.173,2.232,0.14,13.58
10,0.177,2.22,0.13,13.819
11,0.186,2.195,0.135,13.761
12,0.194,2.186,0.19,12.816
13,0.209,2.17,0.133,13.877
14,0.204,2.156,0.176,12.955
15,0.208,2.142,0.168,13.204
16,0.227,2.123,0.172,13.065
17,0.193,2.155,0.157,13.42
18,0.219,2.129,0.166,13.334
19,0.223,2.113,0.145,13.674
20,0.252,2.085,0.205,12.574
21,0.244,2.073,0.208,12.566
22,0.235,2.089,0.196,12.672
23,0.243,2.087,0.222,12.313
24,0.247,2.078,0.191,12.801
25,0.253,2.06,0.186,13.008
26,0.241,2.074,0.18,13.018
27,0.247,2.079,0.189,12.817
28,0.277,2.026,0.197,12.752
29,0.266,2.046,0.203,12.662
30,0.243,2.093,0.201,12.679
31,0.262,2.061,0.225,12.345
32,0.261,2.039,0.235,12.09
33,0.275,2.004,0.237,12.138
34,0.273,2.036,0.268,11.61
35,0.289,1.986,0.302,11.033
36,0.251,2.062,0.226,12.285
37,0.288,1.985,0.251,11.779
38,0.291,1.966,0.239,12.121
39,0.284,1.996,0.257,11.701
40,0.293,1.966,0.214,12.547
41,0.275,2.001,0.289,11.23
42,0.287,1.975,0.307,10.963
43,0.278,2.015,0.268,11.558
44,0.288,1.966,0.283,11.366
45,0.294,1.947,0.309,10.912
46,0.287,1.975,0.262,11.619
47,0.311,1.91,0.241,12.068
48,0.296,1.958,0.252,11.812
49,0.303,1.937,0.269,11.591
50,0.314,1.917,0.245,11.915
51,0.291,1.964,0.291,11.18
52,0.31,1.932,0.302,11.062
53,0.336,1.872,0.315,10.884
54,0.308,1.911,0.285,11.309
55,0.313,1.91,0.29,11.187
56,0.317,1.884,0.29,11.257
57,0.336,1.868,0.266,11.722
58,0.326,1.873,0.301,10.984
59,0.313,1.903,0.304,11.021
60,0.329,1.87,0.311,10.979
61,0.318,1.87,0.312,10.956
62,0.353,1.823,0.326,10.677
63,0.324,1.9,0.354,10.182
64,0.322,1.861,0.302,11.039
65,0.319,1.86,0.351,10.304
66,0.316,1.895,0.35,10.271
67,0.343,1.847,0.327,10.656
68,0.342,1.835,0.356,10.156
69,0.333,1.861,0.323,10.671
70,0.33,1.868,0.332,10.557
71,0.348,1.826,0.354,10.211
72,0.339,1.84,0.372,9.993
73,0.335,1.849,0.363,10.081
74,0.345,1.821,0.366,9.996
75,0.357,1.774,0.356,10.161
76,0.373,1.772,0.373,10.004
77,0.346,1.822,0.373,9.959
78,0.356,1.795,0.365,9.939
79,0.36,1.796,0.373,9.952
80,0.37,1.761,0.37,9.919
81,0.364,1.782,0.358,10.209
82,0.362,1.791,0.321,10.773
83,0.364,1.769,0.332,10.563
84,0.374,1.766,0.338,10.533
85,0.365,1.759,0.352,10.238
86,0.358,1.767,0.36,10.188
87,0.379,1.758,0.353,10.32
88,0.376,1.732,0.373,9.935
89,0.379,1.733,0.356,10.224
90,0.375,1.744,0.376,9.836
91,0.388,1.709,0.344,10.368
92,0.368,1.76,0.368,10.056
93,0.392,1.698,0.342,10.421
94,0.381,1.714,0.384,9.794
95,0.385,1.732,0.374,9.84
96,0.366,1.753,0.374,9.937
97,0.394,1.698,0.388,9.768
98,0.39,1.711,0.386,9.738
99,0.38,1.715,0.363,10.07
100,0.385,1.708,0.371,10.03
101,0.386,1.72,0.403,9.413
102,0.371,1.747,0.394,9.633
103,0.386,1.722,0.389,9.628
104,0.394,1.706,0.398,9.603
105,0.382,1.718,0.4,9.471
106,0.395,1.691,0.389,9.719
107,0.393,1.688,0.393,9.581
108,0.413,1.659,0.391,9.671
109,0.4,1.66,0.366,10.069
110,0.407,1.655,0.398,9.544
111,0.399,1.659,0.372,9.985
112,0.406,1.667,0.404,9.429
113,0.401,1.662,0.39,9.631
114,0.411,1.635,0.399,9.422
115,0.415,1.63,0.386,9.727
116,0.407,1.655,0.374,9.923
117,0.409,1.645,0.377,9.929
118,0.399,1.678,0.37,9.972
119,0.418,1.632,0.371,9.93
