,acc,loss,val_acc,val_loss
0,0.106,2.306,0.128,13.807
1,0.141,2.277,0.175,12.787
2,0.158,2.258,0.132,13.794
3,0.165,2.249,0.151,13.498
4,0.184,2.217,0.194,12.659
5,0.193,2.195,0.167,13.231
6,0.212,2.176,0.176,13.053
7,0.219,2.154,0.173,13.141
8,0.238,2.117,0.16,13.218
9,0.242,2.085,0.239,11.938
10,0.261,2.068,0.161,13.377
11,0.253,2.086,0.209,12.487
12,0.266,2.04,0.173,13.158
13,0.266,2.032,0.206,12.586
14,0.261,2.032,0.188,12.903
15,0.275,2.018,0.178,13.085
16,0.278,2.016,0.209,12.535
17,0.285,1.993,0.197,12.755
18,0.29,1.983,0.192,12.875
19,0.302,1.958,0.213,12.473
20,0.303,1.971,0.233,12.246
21,0.296,1.966,0.204,12.658
22,0.313,1.947,0.21,12.59
23,0.306,1.952,0.225,12.385
24,0.317,1.931,0.203,12.683
25,0.309,1.925,0.237,12.169
26,0.316,1.907,0.243,11.963
27,0.331,1.896,0.236,12.042
28,0.328,1.893,0.242,12.017
29,0.326,1.909,0.284,11.339
30,0.334,1.872,0.263,11.767
31,0.335,1.862,0.292,11.091
32,0.327,1.881,0.311,10.844
33,0.331,1.861,0.318,10.725
34,0.337,1.864,0.221,12.248
35,0.34,1.853,0.305,11.033
36,0.343,1.848,0.293,11.144
37,0.348,1.841,0.309,10.962
38,0.36,1.825,0.343,10.314
39,0.354,1.819,0.343,10.34
40,0.35,1.812,0.372,9.852
41,0.347,1.812,0.365,9.928
42,0.354,1.814,0.311,10.845
43,0.373,1.783,0.355,10.235
44,0.373,1.772,0.344,10.381
45,0.371,1.764,0.328,10.642
46,0.376,1.763,0.323,10.747
47,0.381,1.759,0.334,10.59
48,0.378,1.764,0.348,10.307
49,0.39,1.743,0.335,10.502
50,0.386,1.716,0.314,10.89
51,0.386,1.723,0.322,10.722
52,0.404,1.693,0.323,10.706
53,0.405,1.696,0.366,10.009
54,0.391,1.721,0.359,10.122
55,0.401,1.7,0.312,10.945
56,0.395,1.694,0.359,10.126
57,0.399,1.695,0.363,10.163
58,0.407,1.649,0.375,9.878
59,0.413,1.669,0.377,9.823
60,0.407,1.669,0.357,10.178
61,0.42,1.669,0.334,10.649
62,0.416,1.639,0.373,9.95
63,0.416,1.637,0.368,10.07
64,0.424,1.614,0.378,9.85
65,0.44,1.593,0.343,10.464
66,0.423,1.616,0.363,10.056
67,0.436,1.593,0.375,9.905
68,0.425,1.605,0.382,9.794
69,0.438,1.578,0.375,9.89
70,0.452,1.579,0.39,9.665
71,0.453,1.568,0.388,9.697
72,0.451,1.546,0.404,9.402
73,0.455,1.553,0.381,9.86
74,0.458,1.538,0.376,9.949
75,0.459,1.531,0.367,10.07
76,0.446,1.557,0.404,9.353
77,0.466,1.508,0.386,9.76
78,0.469,1.519,0.419,9.273
79,0.472,1.512,0.423,9.147
80,0.474,1.485,0.369,9.967
81,0.467,1.511,0.387,9.731
82,0.478,1.477,0.41,9.418
83,0.47,1.488,0.416,9.254
84,0.484,1.473,0.39,9.718
85,0.487,1.457,0.418,9.233
86,0.486,1.459,0.421,9.189
87,0.5,1.477,0.424,9.122
88,0.488,1.455,0.418,9.153
89,0.495,1.438,0.411,9.363
90,0.488,1.451,0.409,9.384
91,0.501,1.436,0.423,9.129
92,0.5,1.394,0.367,10.127
93,0.516,1.395,0.41,9.345
94,0.506,1.403,0.403,9.475
95,0.508,1.403,0.422,9.197
96,0.51,1.386,0.386,9.746
97,0.522,1.366,0.399,9.493
98,0.507,1.382,0.392,9.608
99,0.511,1.386,0.398,9.497
100,0.521,1.354,0.401,9.526
101,0.525,1.36,0.413,9.269
102,0.533,1.328,0.406,9.365
103,0.531,1.357,0.43,9.023
104,0.536,1.317,0.411,9.312
105,0.53,1.326,0.389,9.717
106,0.545,1.332,0.426,9.125
107,0.53,1.33,0.424,9.102
108,0.536,1.308,0.423,9.13
109,0.533,1.328,0.399,9.538
110,0.543,1.291,0.421,9.135
111,0.547,1.303,0.428,9.096
112,0.544,1.303,0.421,9.182
113,0.556,1.252,0.437,8.872
114,0.554,1.26,0.446,8.817
115,0.554,1.275,0.423,9.205
116,0.556,1.273,0.419,9.153
117,0.555,1.259,0.446,8.739
118,0.569,1.248,0.447,8.744
119,0.565,1.23,0.433,9.018
