,acc,loss,val_acc,val_loss
0,0.111,2.3,0.127,13.627
1,0.139,2.283,0.111,14.149
2,0.153,2.272,0.142,13.514
3,0.164,2.25,0.132,13.762
4,0.183,2.227,0.135,13.796
5,0.188,2.205,0.126,13.887
6,0.202,2.18,0.143,13.574
7,0.211,2.153,0.163,13.195
8,0.213,2.134,0.179,12.84
9,0.235,2.105,0.181,12.893
10,0.236,2.1,0.221,12.184
11,0.23,2.104,0.225,12.168
12,0.25,2.082,0.242,11.82
13,0.263,2.055,0.237,12.025
14,0.273,2.05,0.26,11.597
15,0.256,2.062,0.276,11.323
16,0.257,2.036,0.254,11.714
17,0.274,2.018,0.258,11.664
18,0.28,2.019,0.301,10.941
19,0.288,1.986,0.3,11.02
20,0.29,2.0,0.281,11.303
21,0.288,1.98,0.269,11.588
22,0.289,1.982,0.297,11.069
23,0.298,1.963,0.291,11.213
24,0.288,1.979,0.321,10.643
25,0.309,1.956,0.336,10.454
26,0.298,1.955,0.301,11.021
27,0.314,1.94,0.32,10.646
28,0.305,1.958,0.31,10.684
29,0.321,1.92,0.327,10.611
30,0.316,1.928,0.362,9.982
31,0.317,1.917,0.322,10.688
32,0.32,1.906,0.342,10.406
33,0.317,1.908,0.356,10.141
34,0.325,1.925,0.361,10.055
35,0.335,1.876,0.324,10.66
36,0.328,1.883,0.367,9.949
37,0.335,1.888,0.348,10.221
38,0.342,1.864,0.372,9.876
39,0.342,1.853,0.362,10.008
40,0.341,1.869,0.369,9.99
41,0.35,1.828,0.331,10.604
42,0.349,1.838,0.359,10.061
43,0.353,1.833,0.369,9.921
44,0.357,1.807,0.373,9.928
45,0.354,1.818,0.371,9.971
46,0.363,1.79,0.369,9.886
47,0.358,1.803,0.386,9.669
48,0.369,1.814,0.374,9.858
49,0.37,1.775,0.379,9.775
50,0.362,1.794,0.365,9.995
51,0.373,1.761,0.392,9.634
52,0.377,1.757,0.391,9.651
53,0.36,1.792,0.392,9.664
54,0.378,1.756,0.405,9.429
55,0.379,1.758,0.386,9.794
56,0.375,1.751,0.397,9.512
57,0.384,1.755,0.387,9.626
58,0.387,1.734,0.405,9.305
59,0.396,1.731,0.403,9.422
60,0.384,1.748,0.398,9.545
61,0.386,1.721,0.399,9.522
62,0.404,1.701,0.401,9.381
63,0.409,1.688,0.397,9.505
64,0.403,1.695,0.404,9.408
65,0.399,1.7,0.388,9.621
66,0.404,1.691,0.403,9.44
67,0.416,1.686,0.407,9.37
68,0.403,1.68,0.4,9.459
69,0.397,1.687,0.391,9.625
70,0.408,1.68,0.394,9.568
71,0.411,1.666,0.428,8.929
72,0.418,1.651,0.403,9.448
73,0.411,1.673,0.399,9.461
74,0.413,1.685,0.401,9.506
75,0.419,1.641,0.401,9.369
76,0.412,1.673,0.405,9.389
77,0.424,1.635,0.41,9.34
78,0.436,1.605,0.405,9.469
79,0.424,1.627,0.408,9.393
80,0.438,1.618,0.404,9.445
81,0.423,1.629,0.426,9.098
82,0.444,1.595,0.425,9.022
83,0.444,1.591,0.422,9.173
84,0.431,1.622,0.442,8.831
85,0.437,1.589,0.428,8.961
86,0.435,1.602,0.407,9.344
87,0.434,1.595,0.408,9.346
88,0.429,1.602,0.424,9.123
89,0.455,1.569,0.442,8.714
90,0.444,1.614,0.445,8.796
91,0.459,1.566,0.436,8.934
92,0.437,1.575,0.447,8.755
93,0.451,1.557,0.434,8.898
94,0.452,1.551,0.431,8.884
95,0.457,1.565,0.45,8.665
96,0.454,1.542,0.415,9.227
97,0.457,1.546,0.442,8.789
98,0.453,1.561,0.442,8.783
99,0.461,1.559,0.425,9.058
100,0.462,1.551,0.434,8.97
101,0.46,1.528,0.427,8.987
102,0.469,1.494,0.431,9.021
103,0.453,1.531,0.445,8.731
104,0.47,1.494,0.42,9.139
105,0.472,1.504,0.423,9.071
106,0.466,1.527,0.448,8.701
107,0.475,1.496,0.424,9.131
108,0.484,1.476,0.449,8.714
109,0.468,1.526,0.443,8.754
110,0.48,1.471,0.446,8.662
111,0.467,1.521,0.452,8.608
112,0.481,1.473,0.43,8.876
113,0.471,1.506,0.451,8.633
114,0.47,1.473,0.449,8.663
115,0.479,1.467,0.438,8.83
116,0.474,1.481,0.455,8.643
117,0.484,1.497,0.459,8.526
118,0.496,1.439,0.438,8.846
119,0.489,1.442,0.449,8.628
