,acc,loss,val_acc,val_loss
0,0.098,2.308,0.106,14.171
1,0.12,2.298,0.122,13.128
2,0.13,2.291,0.161,11.835
3,0.152,2.273,0.138,13.297
4,0.17,2.266,0.162,12.9
5,0.166,2.257,0.147,13.199
6,0.196,2.225,0.155,13.424
7,0.18,2.227,0.163,13.31
8,0.177,2.254,0.159,13.221
9,0.212,2.183,0.175,13.082
10,0.207,2.168,0.182,12.944
11,0.2,2.226,0.184,12.817
12,0.21,2.196,0.178,12.839
13,0.205,2.175,0.202,12.582
14,0.22,2.158,0.164,13.208
15,0.206,2.217,0.19,12.732
16,0.202,2.214,0.162,13.212
17,0.217,2.193,0.167,13.251
18,0.241,2.15,0.156,13.421
19,0.234,2.145,0.227,12.005
20,0.241,2.145,0.176,12.979
21,0.239,2.152,0.247,11.702
22,0.237,2.157,0.209,12.336
23,0.263,2.104,0.254,11.595
24,0.268,2.11,0.209,12.401
25,0.238,2.157,0.27,11.385
26,0.256,2.131,0.196,12.771
27,0.245,2.127,0.219,12.286
28,0.253,2.119,0.219,12.383
29,0.256,2.099,0.226,12.085
30,0.264,2.102,0.198,12.756
31,0.261,2.119,0.241,12.007
32,0.243,2.13,0.253,11.49
33,0.267,2.094,0.218,12.305
34,0.252,2.115,0.206,12.599
35,0.276,2.058,0.246,11.928
36,0.259,2.093,0.266,11.391
37,0.274,2.065,0.25,11.675
38,0.258,2.102,0.232,11.991
39,0.301,2.004,0.219,12.343
40,0.304,1.975,0.21,12.546
41,0.299,1.992,0.249,11.87
42,0.31,1.972,0.311,10.784
43,0.287,2.018,0.236,12.118
44,0.309,1.961,0.252,11.822
45,0.287,2.012,0.299,10.987
46,0.3,1.992,0.279,11.315
47,0.299,2.006,0.251,11.87
48,0.305,1.982,0.279,11.365
49,0.31,1.981,0.279,11.37
50,0.328,1.94,0.298,11.017
51,0.322,1.931,0.302,10.985
52,0.302,2.002,0.282,11.313
53,0.284,2.019,0.304,10.939
54,0.333,1.915,0.313,10.897
55,0.341,1.892,0.281,11.428
56,0.288,2.012,0.282,11.279
57,0.335,1.903,0.323,10.71
58,0.278,2.037,0.314,10.721
59,0.334,1.887,0.265,11.682
60,0.306,1.966,0.298,11.141
61,0.346,1.891,0.315,10.874
62,0.336,1.896,0.319,10.859
63,0.35,1.857,0.354,10.105
64,0.317,1.934,0.354,10.189
65,0.337,1.882,0.317,10.826
66,0.313,1.952,0.328,10.633
67,0.354,1.841,0.317,10.847
68,0.327,1.887,0.339,10.486
69,0.32,1.924,0.315,10.893
70,0.353,1.847,0.316,10.899
71,0.342,1.86,0.349,10.286
72,0.355,1.837,0.349,10.242
73,0.344,1.858,0.335,10.455
74,0.361,1.832,0.362,10.109
75,0.36,1.82,0.331,10.551
76,0.326,1.92,0.326,10.635
77,0.381,1.769,0.354,10.297
78,0.35,1.836,0.36,10.157
79,0.331,1.874,0.334,10.592
80,0.381,1.764,0.337,10.544
81,0.373,1.767,0.35,10.366
82,0.398,1.762,0.342,10.396
83,0.383,1.775,0.35,10.305
84,0.404,1.707,0.362,10.12
85,0.395,1.727,0.367,10.055
86,0.366,1.798,0.35,10.338
87,0.384,1.748,0.375,9.825
88,0.377,1.762,0.344,10.367
89,0.36,1.832,0.383,9.678
90,0.356,1.812,0.379,9.86
91,0.359,1.822,0.373,9.9
92,0.396,1.732,0.345,10.473
93,0.393,1.723,0.348,10.358
94,0.378,1.763,0.357,10.177
95,0.419,1.663,0.368,10.036
96,0.424,1.648,0.378,9.821
97,0.385,1.751,0.376,9.858
98,0.415,1.665,0.356,10.21
99,0.425,1.647,0.381,9.766
100,0.393,1.724,0.376,9.951
101,0.395,1.725,0.344,10.318
102,0.392,1.701,0.371,9.972
103,0.412,1.677,0.353,10.326
104,0.417,1.653,0.372,9.947
105,0.413,1.679,0.382,9.775
106,0.411,1.656,0.373,9.886
107,0.447,1.604,0.395,9.551
108,0.435,1.611,0.376,9.908
109,0.41,1.681,0.384,9.747
110,0.419,1.654,0.394,9.615
111,0.459,1.559,0.378,9.983
112,0.417,1.657,0.393,9.618
113,0.428,1.63,0.379,9.865
114,0.434,1.607,0.404,9.448
115,0.428,1.628,0.365,10.054
116,0.432,1.624,0.395,9.602
117,0.446,1.576,0.395,9.592
118,0.437,1.61,0.386,9.793
119,0.449,1.579,0.37,10.016
