,acc,loss,val_acc,val_loss
0,0.115,2.309,0.132,13.127
1,0.133,2.29,0.137,13.448
2,0.141,2.282,0.152,13.297
3,0.152,2.267,0.146,13.271
4,0.175,2.24,0.162,13.16
5,0.174,2.228,0.154,13.29
6,0.186,2.224,0.198,12.425
7,0.163,2.25,0.193,12.278
8,0.196,2.206,0.145,13.502
9,0.198,2.187,0.204,12.278
10,0.197,2.208,0.155,13.283
11,0.188,2.208,0.158,13.177
12,0.208,2.177,0.252,11.493
13,0.201,2.219,0.2,12.376
14,0.229,2.152,0.168,13.102
15,0.22,2.155,0.233,11.887
16,0.241,2.118,0.155,13.391
17,0.236,2.138,0.215,12.267
18,0.25,2.109,0.255,11.664
19,0.226,2.154,0.214,12.278
20,0.242,2.131,0.212,12.293
21,0.237,2.143,0.211,12.432
22,0.258,2.088,0.295,10.918
23,0.267,2.089,0.176,13.202
24,0.256,2.106,0.226,12.249
25,0.271,2.069,0.2,12.627
26,0.255,2.091,0.219,12.436
27,0.265,2.068,0.241,12.102
28,0.269,2.066,0.234,12.152
29,0.259,2.085,0.257,11.787
30,0.273,2.056,0.206,12.594
31,0.284,2.033,0.25,11.831
32,0.312,1.987,0.255,11.722
33,0.292,2.015,0.27,11.567
34,0.278,2.047,0.263,11.742
35,0.318,1.948,0.242,12.06
36,0.286,2.028,0.229,12.313
37,0.282,2.028,0.27,11.486
38,0.289,2.029,0.317,10.769
39,0.3,1.992,0.309,11.016
40,0.297,1.975,0.285,11.264
41,0.295,2.003,0.297,11.146
42,0.288,2.011,0.301,11.025
43,0.312,1.952,0.316,10.883
44,0.292,2.006,0.296,11.203
45,0.321,1.933,0.253,11.829
46,0.315,1.949,0.281,11.306
47,0.319,1.925,0.292,11.159
48,0.303,1.962,0.309,10.917
49,0.325,1.935,0.307,11.005
50,0.329,1.904,0.293,11.228
51,0.309,1.973,0.296,11.167
52,0.318,1.938,0.294,11.238
53,0.323,1.918,0.302,11.125
54,0.329,1.901,0.327,10.627
55,0.33,1.923,0.323,10.769
56,0.342,1.889,0.321,10.74
57,0.321,1.901,0.346,10.345
58,0.335,1.905,0.323,10.777
59,0.341,1.881,0.357,10.169
60,0.349,1.861,0.378,9.75
61,0.356,1.815,0.289,11.266
62,0.325,1.925,0.324,10.703
63,0.337,1.868,0.337,10.538
64,0.353,1.843,0.35,10.312
65,0.34,1.861,0.346,10.347
66,0.376,1.8,0.282,11.451
67,0.354,1.86,0.332,10.692
68,0.364,1.794,0.287,11.324
69,0.375,1.784,0.336,10.489
70,0.367,1.805,0.381,9.829
71,0.377,1.76,0.334,10.527
72,0.366,1.794,0.323,10.712
73,0.38,1.753,0.321,10.869
74,0.379,1.787,0.343,10.507
75,0.379,1.775,0.366,10.023
76,0.384,1.731,0.341,10.546
77,0.35,1.825,0.36,10.184
78,0.396,1.718,0.37,10.057
79,0.381,1.76,0.364,10.086
80,0.363,1.805,0.361,10.208
81,0.387,1.74,0.388,9.684
82,0.378,1.768,0.388,9.665
83,0.402,1.732,0.382,9.748
84,0.397,1.731,0.358,10.153
85,0.387,1.745,0.355,10.279
86,0.393,1.696,0.384,9.743
87,0.399,1.702,0.364,10.073
88,0.41,1.667,0.347,10.361
89,0.416,1.678,0.398,9.457
90,0.444,1.589,0.349,10.297
91,0.395,1.717,0.367,10.01
92,0.41,1.697,0.378,9.8
93,0.424,1.636,0.38,9.79
94,0.387,1.726,0.387,9.711
95,0.369,1.766,0.43,9.014
96,0.418,1.689,0.388,9.608
97,0.448,1.597,0.415,9.248
98,0.395,1.701,0.382,9.835
99,0.435,1.607,0.413,9.267
100,0.444,1.6,0.401,9.477
101,0.391,1.73,0.398,9.528
102,0.427,1.616,0.393,9.64
103,0.388,1.714,0.379,9.901
104,0.455,1.569,0.384,9.757
105,0.433,1.621,0.415,9.182
106,0.415,1.641,0.406,9.488
107,0.437,1.604,0.403,9.397
108,0.45,1.573,0.416,9.239
109,0.43,1.621,0.405,9.416
110,0.405,1.672,0.389,9.728
111,0.408,1.69,0.364,10.038
112,0.493,1.485,0.403,9.466
113,0.445,1.589,0.422,9.194
114,0.431,1.616,0.42,9.178
115,0.417,1.648,0.397,9.517
116,0.41,1.663,0.4,9.498
117,0.48,1.504,0.418,9.301
118,0.426,1.645,0.403,9.506
119,0.448,1.574,0.421,9.164
