,acc,loss,val_acc,val_loss
0,0.106,2.321,0.152,12.311
1,0.109,2.308,0.149,12.376
2,0.116,2.299,0.141,12.008
3,0.115,2.3,0.132,12.917
4,0.111,2.303,0.136,12.376
5,0.118,2.296,0.144,12.86
6,0.132,2.293,0.159,12.359
7,0.131,2.292,0.174,12.187
8,0.129,2.29,0.18,11.927
9,0.13,2.297,0.198,10.816
10,0.137,2.291,0.192,10.949
11,0.14,2.285,0.143,13.063
12,0.147,2.277,0.169,12.337
13,0.154,2.278,0.205,11.726
14,0.156,2.275,0.164,12.96
15,0.15,2.282,0.225,11.131
16,0.15,2.283,0.218,10.863
17,0.165,2.272,0.223,11.426
18,0.159,2.269,0.194,12.302
19,0.155,2.28,0.223,11.546
20,0.176,2.267,0.229,11.448
21,0.174,2.257,0.166,12.938
22,0.162,2.266,0.242,11.148
23,0.216,2.221,0.187,12.608
24,0.169,2.258,0.272,10.792
25,0.187,2.239,0.272,10.657
26,0.189,2.236,0.213,11.947
27,0.172,2.251,0.21,11.977
28,0.19,2.233,0.214,11.978
29,0.173,2.251,0.239,11.579
30,0.19,2.237,0.196,12.416
31,0.202,2.228,0.274,10.668
32,0.176,2.233,0.276,10.76
33,0.212,2.188,0.244,11.669
34,0.195,2.224,0.274,10.906
35,0.214,2.193,0.296,10.745
36,0.216,2.187,0.258,11.358
37,0.217,2.173,0.284,10.972
38,0.195,2.206,0.315,10.212
39,0.208,2.189,0.289,10.751
40,0.217,2.173,0.303,10.612
41,0.224,2.151,0.3,10.749
42,0.236,2.147,0.299,10.627
43,0.243,2.124,0.287,10.974
44,0.237,2.144,0.318,10.381
45,0.264,2.101,0.296,10.804
46,0.271,2.071,0.292,11.002
47,0.274,2.039,0.3,10.857
48,0.239,2.104,0.312,10.588
49,0.248,2.1,0.31,10.621
50,0.257,2.073,0.298,10.897
51,0.258,2.071,0.306,10.858
52,0.267,2.045,0.335,10.199
53,0.288,2.009,0.288,11.091
54,0.282,2.017,0.342,10.235
55,0.306,1.968,0.344,10.306
56,0.303,1.958,0.304,10.919
57,0.262,2.058,0.281,11.211
58,0.273,2.003,0.354,10.093
59,0.282,2.001,0.34,10.315
60,0.274,2.022,0.307,10.715
61,0.285,1.997,0.301,10.965
62,0.303,1.916,0.342,10.177
63,0.305,1.919,0.281,11.277
64,0.285,1.98,0.334,10.516
65,0.305,1.94,0.34,10.323
66,0.301,1.934,0.3,10.947
67,0.32,1.877,0.265,11.628
68,0.293,1.955,0.305,10.885
69,0.329,1.896,0.344,10.31
70,0.317,1.896,0.293,11.122
71,0.324,1.872,0.354,10.105
72,0.331,1.867,0.334,10.515
73,0.342,1.842,0.278,11.456
74,0.344,1.863,0.32,10.699
75,0.359,1.835,0.337,10.443
76,0.332,1.848,0.363,9.952
77,0.34,1.85,0.296,11.102
78,0.363,1.79,0.312,10.929
79,0.352,1.837,0.321,10.771
80,0.363,1.793,0.364,9.988
81,0.359,1.813,0.362,10.041
82,0.355,1.81,0.362,10.048
83,0.343,1.843,0.341,10.411
84,0.358,1.807,0.329,10.636
85,0.363,1.796,0.344,10.318
86,0.359,1.803,0.309,10.963
87,0.37,1.751,0.365,9.988
88,0.351,1.81,0.346,10.363
89,0.377,1.759,0.358,10.15
90,0.375,1.771,0.341,10.469
91,0.382,1.725,0.348,10.279
92,0.4,1.709,0.356,10.2
93,0.36,1.798,0.369,10.032
94,0.383,1.731,0.323,10.693
95,0.371,1.746,0.372,9.947
96,0.399,1.681,0.386,9.731
97,0.383,1.741,0.3,11.049
98,0.395,1.688,0.356,10.191
99,0.379,1.745,0.347,10.304
100,0.391,1.718,0.346,10.287
101,0.381,1.73,0.315,10.894
102,0.392,1.716,0.321,10.767
103,0.393,1.705,0.292,11.322
104,0.4,1.701,0.35,10.294
105,0.41,1.667,0.354,10.249
106,0.404,1.687,0.359,10.216
107,0.412,1.655,0.33,10.642
108,0.42,1.639,0.389,9.577
109,0.416,1.652,0.381,9.854
110,0.415,1.659,0.362,10.071
111,0.43,1.613,0.383,9.734
112,0.413,1.646,0.367,9.991
113,0.402,1.677,0.364,9.988
114,0.414,1.656,0.342,10.307
115,0.415,1.671,0.302,11.079
116,0.425,1.611,0.306,11.002
117,0.429,1.642,0.359,10.204
118,0.419,1.61,0.357,10.142
119,0.427,1.616,0.374,9.941
