,acc,loss,val_acc,val_loss
0,0.091,2.313,0.114,12.166
1,0.107,2.3,0.117,13.195
2,0.116,2.296,0.12,13.042
3,0.131,2.291,0.12,13.636
4,0.127,2.29,0.12,13.602
5,0.121,2.293,0.117,13.639
6,0.148,2.286,0.11,13.997
7,0.146,2.277,0.129,13.536
8,0.153,2.285,0.145,13.205
9,0.154,2.277,0.137,13.348
10,0.136,2.289,0.172,12.296
11,0.165,2.273,0.125,13.559
12,0.171,2.255,0.135,13.396
13,0.173,2.254,0.129,13.558
14,0.182,2.257,0.168,12.775
15,0.178,2.258,0.13,13.635
16,0.184,2.249,0.131,13.605
17,0.185,2.25,0.136,13.585
18,0.17,2.266,0.208,12.126
19,0.196,2.236,0.178,12.77
20,0.198,2.242,0.19,12.359
21,0.178,2.265,0.153,13.13
22,0.187,2.246,0.159,13.135
23,0.198,2.238,0.154,13.256
24,0.197,2.232,0.149,13.453
25,0.213,2.205,0.151,13.399
26,0.204,2.219,0.176,12.921
27,0.218,2.213,0.148,13.495
28,0.209,2.207,0.153,13.379
29,0.237,2.155,0.166,13.103
30,0.224,2.168,0.16,13.294
31,0.232,2.176,0.181,12.904
32,0.235,2.161,0.171,13.101
33,0.243,2.144,0.174,13.034
34,0.257,2.108,0.162,13.213
35,0.241,2.144,0.166,13.287
36,0.242,2.138,0.194,12.649
37,0.253,2.122,0.207,12.407
38,0.269,2.068,0.225,12.126
39,0.226,2.156,0.202,12.552
40,0.221,2.168,0.257,11.59
41,0.244,2.108,0.234,12.041
42,0.245,2.135,0.228,12.109
43,0.236,2.126,0.217,12.303
44,0.262,2.074,0.232,12.064
45,0.241,2.113,0.235,12.028
46,0.241,2.103,0.243,11.904
47,0.255,2.083,0.261,11.58
48,0.295,1.996,0.293,11.106
49,0.248,2.08,0.247,11.787
50,0.248,2.083,0.247,11.83
51,0.27,2.065,0.258,11.682
52,0.266,2.062,0.265,11.577
53,0.259,2.069,0.254,11.859
54,0.265,2.045,0.256,11.791
55,0.266,2.05,0.249,11.813
56,0.261,2.061,0.248,11.893
57,0.261,2.05,0.261,11.586
58,0.305,1.976,0.261,11.683
59,0.284,2.031,0.276,11.497
60,0.27,2.044,0.274,11.47
61,0.303,1.973,0.276,11.456
62,0.29,1.99,0.22,12.489
63,0.285,1.992,0.281,11.323
64,0.31,1.953,0.306,11.057
65,0.309,1.942,0.29,11.311
66,0.287,1.987,0.278,11.468
67,0.278,2.022,0.261,11.673
68,0.301,1.982,0.269,11.585
69,0.334,1.913,0.306,11.008
70,0.278,2.007,0.323,10.726
71,0.289,1.97,0.268,11.587
72,0.299,1.951,0.303,11.071
73,0.309,1.924,0.271,11.531
74,0.288,1.961,0.331,10.588
75,0.316,1.941,0.308,10.953
76,0.315,1.916,0.297,11.06
77,0.304,1.946,0.301,10.978
78,0.302,1.953,0.32,10.788
79,0.316,1.921,0.26,11.786
80,0.348,1.863,0.234,12.129
81,0.31,1.93,0.273,11.563
82,0.331,1.868,0.317,10.806
83,0.31,1.93,0.303,10.95
84,0.298,1.933,0.306,10.927
85,0.338,1.839,0.287,11.31
86,0.325,1.889,0.291,11.28
87,0.324,1.918,0.299,11.147
88,0.343,1.874,0.325,10.652
89,0.347,1.837,0.307,10.999
90,0.348,1.825,0.326,10.687
91,0.342,1.852,0.305,11.021
92,0.322,1.929,0.304,10.94
93,0.334,1.871,0.302,11.035
94,0.364,1.791,0.293,11.225
95,0.346,1.835,0.328,10.572
96,0.342,1.865,0.306,10.898
97,0.341,1.845,0.31,10.855
98,0.346,1.855,0.296,11.189
99,0.374,1.785,0.295,11.164
100,0.385,1.757,0.339,10.511
101,0.355,1.811,0.287,11.374
102,0.389,1.746,0.342,10.439
103,0.358,1.804,0.345,10.389
104,0.355,1.811,0.335,10.428
105,0.367,1.805,0.353,10.251
106,0.364,1.793,0.325,10.71
107,0.391,1.738,0.337,10.534
108,0.372,1.78,0.353,10.152
109,0.36,1.803,0.309,10.995
110,0.339,1.846,0.336,10.488
111,0.382,1.785,0.354,10.216
112,0.389,1.74,0.328,10.549
113,0.387,1.741,0.336,10.566
114,0.4,1.74,0.321,10.806
115,0.407,1.7,0.332,10.605
116,0.391,1.748,0.332,10.597
117,0.399,1.713,0.347,10.296
118,0.414,1.672,0.356,10.2
119,0.393,1.742,0.36,10.166
