,acc,loss,val_acc,val_loss
0,0.113,2.307,0.174,12.13
1,0.141,2.288,0.135,13.241
2,0.159,2.272,0.142,13.375
3,0.168,2.259,0.156,12.98
4,0.173,2.239,0.17,12.764
5,0.176,2.221,0.193,12.512
6,0.196,2.195,0.17,12.964
7,0.195,2.177,0.173,13.014
8,0.219,2.131,0.187,12.871
9,0.23,2.111,0.174,12.97
10,0.211,2.14,0.235,12.007
11,0.205,2.137,0.219,12.263
12,0.232,2.087,0.247,11.832
13,0.226,2.11,0.259,11.595
14,0.249,2.075,0.287,11.079
15,0.227,2.109,0.235,12.066
16,0.252,2.078,0.289,11.26
17,0.26,2.051,0.318,10.741
18,0.256,2.076,0.289,11.098
19,0.258,2.061,0.279,11.301
20,0.247,2.074,0.239,12.057
21,0.261,2.071,0.277,11.306
22,0.27,2.03,0.312,10.835
23,0.257,2.049,0.293,11.205
24,0.277,2.016,0.314,10.831
25,0.28,1.996,0.309,10.837
26,0.294,1.981,0.325,10.682
27,0.274,2.009,0.305,11.072
28,0.282,1.996,0.291,11.241
29,0.305,1.958,0.316,10.777
30,0.316,1.941,0.349,10.109
31,0.288,1.974,0.304,10.945
32,0.327,1.921,0.332,10.578
33,0.318,1.932,0.339,10.42
34,0.304,1.959,0.332,10.497
35,0.311,1.941,0.321,10.816
36,0.319,1.923,0.326,10.688
37,0.31,1.944,0.339,10.477
38,0.297,1.974,0.325,10.64
39,0.323,1.907,0.292,11.15
40,0.325,1.91,0.311,10.938
41,0.338,1.889,0.327,10.655
42,0.329,1.902,0.319,10.73
43,0.339,1.881,0.298,11.147
44,0.329,1.892,0.356,10.191
45,0.339,1.856,0.299,11.114
46,0.326,1.878,0.328,10.565
47,0.348,1.822,0.303,11.081
48,0.33,1.884,0.284,11.374
49,0.35,1.846,0.292,11.193
50,0.344,1.841,0.307,10.932
51,0.368,1.793,0.286,11.362
52,0.368,1.806,0.299,11.103
53,0.361,1.792,0.33,10.668
54,0.346,1.86,0.32,10.771
55,0.36,1.805,0.306,11.036
56,0.366,1.809,0.312,10.954
57,0.376,1.775,0.331,10.555
58,0.356,1.817,0.348,10.397
59,0.372,1.794,0.325,10.775
60,0.379,1.785,0.324,10.703
61,0.391,1.758,0.325,10.654
62,0.384,1.748,0.309,10.964
63,0.38,1.753,0.311,10.891
64,0.389,1.726,0.32,10.835
65,0.4,1.743,0.312,10.947
66,0.384,1.774,0.345,10.361
67,0.363,1.8,0.319,10.821
68,0.406,1.709,0.335,10.531
69,0.411,1.713,0.333,10.649
70,0.383,1.752,0.355,10.251
71,0.409,1.716,0.318,10.863
72,0.388,1.737,0.327,10.698
73,0.411,1.685,0.343,10.374
74,0.412,1.688,0.348,10.307
75,0.434,1.654,0.365,10.086
76,0.392,1.746,0.303,11.082
77,0.402,1.693,0.33,10.605
78,0.414,1.679,0.34,10.545
79,0.427,1.63,0.343,10.447
80,0.434,1.629,0.335,10.644
81,0.436,1.592,0.336,10.533
82,0.411,1.668,0.319,10.822
83,0.404,1.713,0.364,10.057
84,0.425,1.656,0.364,10.141
85,0.416,1.687,0.341,10.482
86,0.452,1.585,0.327,10.718
87,0.439,1.593,0.354,10.202
88,0.425,1.648,0.352,10.319
89,0.448,1.609,0.358,10.276
90,0.445,1.615,0.338,10.559
91,0.437,1.615,0.357,10.198
92,0.453,1.587,0.358,10.198
93,0.457,1.532,0.361,10.206
94,0.439,1.628,0.337,10.552
95,0.454,1.561,0.375,9.939
96,0.443,1.596,0.371,9.996
97,0.441,1.616,0.375,9.891
98,0.433,1.63,0.35,10.352
99,0.449,1.603,0.35,10.364
100,0.431,1.603,0.347,10.416
101,0.476,1.478,0.312,10.938
102,0.459,1.534,0.386,9.746
103,0.477,1.472,0.319,10.849
104,0.451,1.583,0.381,9.845
105,0.463,1.536,0.356,10.211
106,0.458,1.556,0.358,10.272
107,0.445,1.579,0.361,10.148
108,0.488,1.458,0.359,10.148
109,0.471,1.517,0.372,9.986
110,0.47,1.516,0.358,10.174
111,0.473,1.491,0.37,10.073
112,0.466,1.532,0.36,10.212
113,0.478,1.503,0.36,10.158
114,0.498,1.43,0.332,10.578
115,0.485,1.466,0.357,10.27
116,0.48,1.479,0.346,10.395
117,0.502,1.424,0.406,9.401
118,0.495,1.437,0.332,10.665
119,0.492,1.451,0.322,10.787
