,acc,loss,val_acc,val_loss
0,0.1,2.315,0.095,12.536
1,0.108,2.306,0.107,12.189
2,0.107,2.304,0.139,11.847
3,0.122,2.294,0.119,13.511
4,0.131,2.293,0.156,12.633
5,0.135,2.296,0.159,12.603
6,0.124,2.295,0.179,12.137
7,0.129,2.291,0.19,11.976
8,0.135,2.289,0.182,12.465
9,0.147,2.285,0.179,12.509
10,0.132,2.289,0.201,11.806
11,0.161,2.269,0.192,12.446
12,0.145,2.284,0.202,11.852
13,0.141,2.287,0.197,12.283
14,0.142,2.284,0.19,12.047
15,0.143,2.285,0.209,11.985
16,0.151,2.281,0.199,12.004
17,0.163,2.272,0.181,12.616
18,0.135,2.282,0.219,11.853
19,0.177,2.249,0.211,12.262
20,0.147,2.28,0.225,11.671
21,0.159,2.265,0.212,12.047
22,0.156,2.272,0.237,11.219
23,0.161,2.262,0.235,11.723
24,0.145,2.281,0.242,11.14
25,0.184,2.245,0.161,13.263
26,0.17,2.249,0.188,12.871
27,0.172,2.249,0.233,11.445
28,0.157,2.256,0.202,12.432
29,0.182,2.247,0.172,12.788
30,0.178,2.23,0.215,12.273
31,0.18,2.236,0.206,12.441
32,0.176,2.245,0.234,11.917
33,0.179,2.235,0.244,11.49
34,0.18,2.232,0.235,11.784
35,0.188,2.223,0.192,12.578
36,0.176,2.247,0.223,11.951
37,0.185,2.238,0.224,11.746
38,0.164,2.238,0.283,10.658
39,0.192,2.222,0.217,12.044
40,0.181,2.23,0.233,11.881
41,0.197,2.203,0.259,11.442
42,0.199,2.206,0.194,12.708
43,0.197,2.208,0.247,11.527
44,0.203,2.201,0.28,11.119
45,0.22,2.172,0.225,11.852
46,0.223,2.167,0.259,11.432
47,0.182,2.214,0.278,10.907
48,0.241,2.149,0.285,10.961
49,0.221,2.167,0.235,11.915
50,0.228,2.159,0.265,11.362
51,0.221,2.164,0.267,11.37
52,0.221,2.156,0.26,11.314
53,0.242,2.129,0.307,10.687
54,0.227,2.131,0.334,10.309
55,0.23,2.136,0.3,10.733
56,0.218,2.143,0.338,10.334
57,0.233,2.117,0.271,11.209
58,0.256,2.092,0.3,10.769
59,0.246,2.096,0.288,11.073
60,0.238,2.107,0.322,10.446
61,0.254,2.098,0.282,11.194
62,0.243,2.087,0.277,11.394
63,0.258,2.065,0.292,11.118
64,0.238,2.105,0.309,10.604
65,0.252,2.073,0.361,9.836
66,0.269,2.051,0.328,10.468
67,0.261,2.064,0.285,11.207
68,0.287,2.014,0.32,10.725
69,0.268,2.035,0.344,10.282
70,0.276,2.015,0.309,10.788
71,0.282,2.022,0.348,10.125
72,0.285,1.99,0.312,10.729
73,0.277,2.028,0.338,10.343
74,0.282,1.993,0.289,11.133
75,0.288,1.987,0.288,11.144
76,0.284,2.015,0.328,10.505
77,0.266,2.007,0.335,10.44
78,0.285,2.001,0.313,10.751
79,0.287,1.99,0.317,10.713
80,0.269,2.007,0.311,10.822
81,0.304,1.96,0.318,10.712
82,0.28,1.978,0.344,10.166
83,0.286,1.968,0.346,10.277
84,0.297,1.982,0.297,11.063
85,0.295,1.969,0.362,9.915
86,0.304,1.948,0.285,11.263
87,0.301,1.939,0.294,11.013
88,0.316,1.933,0.316,10.717
89,0.302,1.933,0.337,10.361
90,0.307,1.916,0.356,9.94
91,0.298,1.962,0.371,9.73
92,0.317,1.902,0.311,10.847
93,0.329,1.883,0.309,10.838
94,0.339,1.841,0.357,10.135
95,0.306,1.918,0.286,11.345
96,0.326,1.894,0.311,10.842
97,0.33,1.881,0.32,10.736
98,0.33,1.877,0.365,10.056
99,0.327,1.889,0.345,10.219
100,0.33,1.876,0.379,9.61
101,0.335,1.869,0.394,9.523
102,0.347,1.846,0.375,9.776
103,0.32,1.882,0.259,11.77
104,0.331,1.864,0.338,10.302
105,0.358,1.806,0.377,9.755
106,0.355,1.833,0.349,10.128
107,0.338,1.836,0.318,10.73
108,0.346,1.823,0.364,9.964
109,0.338,1.857,0.395,9.527
110,0.338,1.837,0.365,9.992
111,0.358,1.824,0.378,9.855
112,0.373,1.764,0.404,9.353
113,0.356,1.811,0.371,9.897
114,0.338,1.837,0.384,9.72
115,0.36,1.794,0.32,10.833
116,0.357,1.81,0.404,9.307
117,0.366,1.795,0.377,9.76
118,0.391,1.748,0.406,9.401
119,0.377,1.762,0.342,10.19
