,acc,loss,val_acc,val_loss
0,0.108,2.306,0.133,13.391
1,0.131,2.284,0.124,13.774
2,0.135,2.281,0.131,13.594
3,0.143,2.262,0.165,12.987
4,0.159,2.25,0.149,13.466
5,0.167,2.232,0.165,13.094
6,0.186,2.218,0.171,13.054
7,0.194,2.193,0.126,13.93
8,0.204,2.179,0.157,13.357
9,0.214,2.153,0.163,13.253
10,0.218,2.14,0.135,13.858
11,0.231,2.115,0.13,13.899
12,0.226,2.101,0.156,13.373
13,0.236,2.092,0.148,13.613
14,0.25,2.065,0.138,13.681
15,0.26,2.049,0.184,12.965
16,0.246,2.062,0.148,13.58
17,0.272,2.027,0.147,13.678
18,0.26,2.042,0.173,13.149
19,0.257,2.05,0.151,13.49
20,0.257,2.037,0.187,12.921
21,0.263,2.032,0.19,12.867
22,0.288,2.011,0.223,12.308
23,0.283,1.985,0.171,13.15
24,0.292,1.979,0.192,12.869
25,0.292,1.982,0.183,12.998
26,0.29,1.992,0.212,12.472
27,0.285,1.992,0.184,13.025
28,0.31,1.938,0.172,13.239
29,0.291,1.97,0.19,12.898
30,0.287,1.965,0.216,12.504
31,0.304,1.944,0.217,12.469
32,0.289,1.993,0.226,12.367
33,0.319,1.921,0.212,12.483
34,0.309,1.935,0.199,12.789
35,0.314,1.924,0.212,12.61
36,0.314,1.923,0.187,12.981
37,0.317,1.899,0.24,12.119
38,0.331,1.881,0.208,12.631
39,0.315,1.923,0.214,12.498
40,0.317,1.908,0.222,12.45
41,0.334,1.885,0.214,12.557
42,0.32,1.901,0.185,13.044
43,0.335,1.881,0.241,12.127
44,0.324,1.911,0.226,12.373
45,0.339,1.86,0.253,11.922
46,0.337,1.855,0.209,12.643
47,0.341,1.847,0.264,11.762
48,0.331,1.885,0.25,11.976
49,0.36,1.841,0.266,11.648
50,0.358,1.82,0.271,11.586
51,0.333,1.846,0.26,11.743
52,0.34,1.851,0.274,11.544
53,0.357,1.848,0.209,12.579
54,0.353,1.838,0.278,11.387
55,0.337,1.861,0.208,12.62
56,0.358,1.833,0.262,11.832
57,0.367,1.79,0.276,11.569
58,0.346,1.847,0.274,11.489
59,0.351,1.823,0.29,11.343
60,0.366,1.803,0.289,11.288
61,0.355,1.817,0.289,11.376
62,0.358,1.783,0.306,11.018
63,0.376,1.791,0.27,11.649
64,0.365,1.788,0.294,11.199
65,0.366,1.784,0.281,11.457
66,0.368,1.785,0.283,11.382
67,0.376,1.785,0.276,11.538
68,0.369,1.772,0.283,11.423
69,0.377,1.779,0.296,11.243
70,0.377,1.751,0.287,11.35
71,0.375,1.762,0.22,12.515
72,0.372,1.793,0.31,10.95
73,0.376,1.74,0.281,11.487
74,0.375,1.768,0.302,11.135
75,0.382,1.755,0.275,11.587
76,0.381,1.756,0.292,11.21
77,0.394,1.723,0.287,11.35
78,0.389,1.726,0.292,11.274
79,0.385,1.738,0.287,11.273
80,0.395,1.738,0.289,11.325
81,0.411,1.695,0.307,11.058
82,0.393,1.71,0.291,11.268
83,0.402,1.695,0.278,11.457
84,0.398,1.7,0.306,11.035
85,0.402,1.705,0.302,11.142
86,0.393,1.722,0.322,10.78
87,0.412,1.689,0.317,10.933
88,0.412,1.665,0.29,11.305
89,0.419,1.68,0.295,11.294
90,0.401,1.699,0.276,11.504
91,0.41,1.665,0.312,10.944
92,0.406,1.693,0.315,10.995
93,0.41,1.68,0.3,11.136
94,0.408,1.718,0.321,10.848
95,0.419,1.64,0.303,11.168
96,0.415,1.661,0.301,11.212
97,0.423,1.643,0.306,11.082
98,0.419,1.667,0.321,10.812
99,0.418,1.632,0.309,11.05
100,0.409,1.656,0.296,11.27
101,0.434,1.612,0.305,11.116
102,0.4,1.694,0.29,11.385
103,0.422,1.631,0.314,10.922
104,0.415,1.658,0.314,10.939
105,0.431,1.616,0.272,11.643
106,0.427,1.656,0.321,10.861
107,0.432,1.602,0.322,10.787
108,0.405,1.673,0.283,11.461
109,0.417,1.629,0.314,11.001
110,0.429,1.621,0.329,10.711
111,0.445,1.584,0.306,11.081
112,0.43,1.61,0.309,11.023
113,0.428,1.635,0.32,10.827
114,0.433,1.613,0.325,10.752
115,0.439,1.582,0.311,11.018
116,0.449,1.572,0.331,10.659
117,0.433,1.575,0.323,10.787
118,0.445,1.588,0.315,10.945
119,0.422,1.644,0.308,11.055
