,acc,loss,val_acc,val_loss
0,0.106,2.315,0.131,13.354
1,0.119,2.296,0.155,12.434
2,0.139,2.287,0.143,13.37
3,0.14,2.283,0.156,13.151
4,0.138,2.279,0.181,12.593
5,0.153,2.265,0.162,12.96
6,0.161,2.258,0.159,13.257
7,0.17,2.255,0.185,12.7
8,0.183,2.218,0.208,12.386
9,0.183,2.216,0.181,12.892
10,0.202,2.202,0.189,12.675
11,0.189,2.205,0.182,12.799
12,0.215,2.164,0.149,13.456
13,0.218,2.162,0.157,13.317
14,0.218,2.142,0.199,12.563
15,0.233,2.118,0.189,12.819
16,0.214,2.142,0.219,12.287
17,0.244,2.101,0.184,12.976
18,0.223,2.123,0.193,12.814
19,0.247,2.084,0.225,12.195
20,0.247,2.089,0.199,12.739
21,0.253,2.072,0.173,13.176
22,0.253,2.07,0.227,12.149
23,0.25,2.07,0.222,12.213
24,0.256,2.078,0.216,12.406
25,0.248,2.084,0.239,11.939
26,0.253,2.069,0.218,12.354
27,0.255,2.057,0.214,12.487
28,0.251,2.07,0.234,12.117
29,0.259,2.05,0.243,11.883
30,0.26,2.042,0.227,12.236
31,0.27,2.046,0.216,12.412
32,0.274,2.026,0.207,12.608
33,0.284,1.99,0.234,12.146
34,0.273,2.029,0.257,11.723
35,0.286,2.004,0.216,12.42
36,0.293,1.964,0.233,12.152
37,0.288,1.993,0.214,12.47
38,0.282,2.004,0.217,12.403
39,0.29,1.982,0.238,12.094
40,0.292,1.993,0.256,11.757
41,0.302,1.962,0.307,10.843
42,0.295,1.985,0.278,11.414
43,0.299,1.97,0.29,11.183
44,0.299,1.969,0.23,12.227
45,0.287,2.007,0.255,11.833
46,0.3,1.96,0.282,11.327
47,0.309,1.939,0.266,11.593
48,0.31,1.953,0.267,11.607
49,0.331,1.888,0.233,12.182
50,0.309,1.925,0.293,11.194
51,0.319,1.898,0.32,10.796
52,0.32,1.904,0.28,11.412
53,0.307,1.924,0.289,11.234
54,0.309,1.928,0.285,11.41
55,0.329,1.897,0.305,10.979
56,0.299,1.95,0.263,11.655
57,0.33,1.889,0.309,10.94
58,0.318,1.91,0.315,10.869
59,0.301,1.935,0.308,10.928
60,0.341,1.866,0.289,11.311
61,0.33,1.872,0.314,10.88
62,0.337,1.862,0.313,10.881
63,0.324,1.895,0.273,11.461
64,0.329,1.874,0.328,10.671
65,0.347,1.834,0.286,11.366
66,0.315,1.908,0.304,11.085
67,0.345,1.846,0.304,11.048
68,0.336,1.864,0.295,11.235
69,0.349,1.84,0.318,10.82
70,0.33,1.855,0.315,10.858
71,0.34,1.838,0.299,11.141
72,0.345,1.819,0.321,10.794
73,0.337,1.845,0.318,10.863
74,0.352,1.811,0.315,10.869
75,0.35,1.815,0.307,11.03
76,0.363,1.796,0.289,11.344
77,0.342,1.826,0.318,10.859
78,0.352,1.779,0.299,11.187
79,0.361,1.786,0.302,11.147
80,0.358,1.799,0.308,11.012
81,0.364,1.782,0.331,10.681
82,0.357,1.792,0.326,10.73
83,0.351,1.814,0.323,10.803
84,0.347,1.839,0.329,10.753
85,0.373,1.75,0.329,10.685
86,0.379,1.739,0.344,10.458
87,0.355,1.812,0.306,11.039
88,0.366,1.766,0.363,10.136
89,0.388,1.739,0.333,10.631
90,0.401,1.717,0.349,10.401
91,0.372,1.753,0.358,10.247
92,0.374,1.744,0.316,10.918
93,0.364,1.772,0.313,10.966
94,0.37,1.767,0.341,10.526
95,0.39,1.724,0.358,10.215
96,0.388,1.706,0.339,10.554
97,0.383,1.748,0.347,10.388
98,0.397,1.703,0.348,10.358
99,0.39,1.707,0.34,10.452
100,0.393,1.697,0.337,10.603
101,0.388,1.711,0.342,10.475
102,0.404,1.669,0.365,10.072
103,0.387,1.72,0.354,10.233
104,0.404,1.691,0.389,9.68
105,0.403,1.678,0.371,9.963
106,0.399,1.703,0.378,9.918
107,0.407,1.683,0.364,10.072
108,0.398,1.695,0.37,10.027
109,0.411,1.667,0.362,10.144
110,0.392,1.715,0.372,10.024
111,0.377,1.728,0.36,10.14
112,0.379,1.742,0.366,10.051
113,0.399,1.691,0.357,10.186
114,0.401,1.662,0.381,9.817
115,0.395,1.676,0.36,10.153
116,0.406,1.664,0.347,10.431
117,0.407,1.653,0.355,10.233
118,0.418,1.626,0.362,10.178
119,0.404,1.695,0.369,9.99
