,acc,loss,val_acc,val_loss
0,0.112,2.304,0.137,13.46
1,0.124,2.29,0.132,13.291
2,0.144,2.279,0.157,13.148
3,0.151,2.262,0.193,12.406
4,0.159,2.255,0.158,13.242
5,0.163,2.241,0.198,12.648
6,0.165,2.234,0.198,12.31
7,0.183,2.21,0.179,12.892
8,0.188,2.191,0.198,12.688
9,0.211,2.16,0.176,13.067
10,0.226,2.145,0.222,12.302
11,0.21,2.155,0.143,13.649
12,0.226,2.113,0.207,12.54
13,0.252,2.082,0.18,13.049
14,0.241,2.103,0.159,13.466
15,0.245,2.073,0.181,13.092
16,0.23,2.139,0.224,12.237
17,0.24,2.099,0.151,13.56
18,0.249,2.085,0.169,13.277
19,0.246,2.086,0.217,12.377
20,0.261,2.056,0.159,13.447
21,0.262,2.049,0.164,13.376
22,0.26,2.056,0.176,13.178
23,0.256,2.059,0.209,12.477
24,0.244,2.09,0.191,12.823
25,0.265,2.044,0.172,13.197
26,0.282,2.001,0.166,13.336
27,0.26,2.083,0.208,12.529
28,0.28,2.006,0.208,12.611
29,0.238,2.099,0.233,12.113
30,0.262,2.053,0.21,12.527
31,0.278,2.005,0.214,12.508
32,0.302,1.959,0.214,12.477
33,0.268,2.023,0.234,12.053
34,0.283,1.993,0.177,13.041
35,0.257,2.078,0.221,12.372
36,0.298,1.987,0.222,12.358
37,0.289,1.99,0.186,13.012
38,0.267,2.022,0.246,11.998
39,0.278,2.011,0.211,12.563
40,0.306,1.95,0.27,11.528
41,0.302,1.953,0.236,12.126
42,0.302,1.927,0.256,11.822
43,0.301,1.939,0.271,11.616
44,0.285,1.998,0.241,12.06
45,0.315,1.932,0.238,12.154
46,0.332,1.895,0.302,11.064
47,0.304,1.943,0.249,11.9
48,0.315,1.921,0.258,11.848
49,0.31,1.916,0.259,11.822
50,0.319,1.891,0.23,12.274
51,0.307,1.94,0.266,11.675
52,0.328,1.902,0.281,11.418
53,0.304,1.942,0.27,11.637
54,0.327,1.875,0.304,11.013
55,0.334,1.864,0.299,11.12
56,0.316,1.899,0.289,11.308
57,0.349,1.84,0.288,11.281
58,0.324,1.896,0.304,11.057
59,0.329,1.862,0.299,11.168
60,0.346,1.841,0.277,11.499
61,0.354,1.821,0.282,11.416
62,0.328,1.871,0.3,11.117
63,0.362,1.821,0.302,11.16
64,0.367,1.789,0.292,11.266
65,0.372,1.752,0.321,10.819
66,0.356,1.785,0.299,11.121
67,0.359,1.815,0.304,11.086
68,0.376,1.757,0.293,11.264
69,0.345,1.838,0.287,11.335
70,0.356,1.812,0.333,10.627
71,0.369,1.772,0.3,11.176
72,0.382,1.723,0.342,10.48
73,0.381,1.727,0.309,10.995
74,0.391,1.708,0.343,10.455
75,0.365,1.761,0.323,10.734
76,0.344,1.817,0.338,10.572
77,0.386,1.754,0.297,11.153
78,0.352,1.794,0.33,10.673
79,0.414,1.685,0.329,10.561
80,0.366,1.778,0.335,10.553
81,0.372,1.75,0.315,10.865
82,0.357,1.796,0.321,10.805
83,0.373,1.755,0.315,10.837
84,0.386,1.719,0.322,10.845
85,0.378,1.714,0.309,11.004
86,0.362,1.789,0.341,10.467
87,0.417,1.666,0.327,10.684
88,0.42,1.634,0.319,10.893
89,0.395,1.716,0.334,10.572
90,0.39,1.716,0.308,11.058
91,0.392,1.723,0.344,10.412
92,0.367,1.763,0.333,10.601
93,0.402,1.707,0.369,9.957
94,0.41,1.663,0.331,10.661
95,0.409,1.672,0.362,10.16
96,0.432,1.609,0.362,10.183
97,0.415,1.658,0.339,10.527
98,0.419,1.649,0.323,10.784
99,0.402,1.695,0.357,10.268
100,0.456,1.564,0.33,10.696
101,0.395,1.713,0.351,10.406
102,0.407,1.676,0.325,10.746
103,0.415,1.657,0.352,10.276
104,0.43,1.601,0.337,10.566
105,0.383,1.72,0.357,10.261
106,0.44,1.577,0.363,10.207
107,0.462,1.539,0.356,10.292
108,0.403,1.672,0.347,10.456
109,0.421,1.627,0.355,10.283
110,0.422,1.607,0.346,10.361
111,0.442,1.597,0.335,10.577
112,0.436,1.602,0.358,10.176
113,0.42,1.62,0.322,10.805
114,0.435,1.615,0.317,10.893
115,0.438,1.562,0.377,9.9
116,0.436,1.615,0.352,10.304
117,0.463,1.547,0.356,10.26
118,0.457,1.546,0.365,10.121
119,0.433,1.591,0.362,10.178
