,acc,loss,val_acc,val_loss
0,0.111,2.302,0.116,13.923
1,0.12,2.289,0.112,14.111
2,0.138,2.284,0.12,13.945
3,0.152,2.271,0.14,13.625
4,0.156,2.268,0.12,13.997
5,0.173,2.251,0.122,13.934
6,0.175,2.243,0.13,13.811
7,0.179,2.239,0.129,13.918
8,0.189,2.221,0.122,14.068
9,0.202,2.202,0.146,13.645
10,0.205,2.188,0.139,13.704
11,0.219,2.172,0.126,13.972
12,0.214,2.155,0.14,13.737
13,0.211,2.15,0.124,13.955
14,0.233,2.132,0.136,13.752
15,0.227,2.118,0.151,13.493
16,0.228,2.12,0.149,13.59
17,0.229,2.111,0.171,13.206
18,0.229,2.114,0.165,13.228
19,0.23,2.117,0.161,13.313
20,0.221,2.114,0.126,13.972
21,0.251,2.085,0.161,13.37
22,0.255,2.064,0.156,13.485
23,0.25,2.076,0.161,13.422
24,0.245,2.077,0.177,13.094
25,0.256,2.06,0.178,13.03
26,0.259,2.051,0.184,13.054
27,0.253,2.073,0.191,12.864
28,0.263,2.061,0.195,12.749
29,0.285,2.01,0.174,13.151
30,0.272,2.038,0.239,11.975
31,0.285,2.005,0.248,11.892
32,0.254,2.059,0.234,12.032
33,0.269,2.026,0.191,12.867
34,0.241,2.073,0.173,13.068
35,0.276,2.011,0.226,12.239
36,0.273,2.023,0.242,11.992
37,0.288,1.983,0.211,12.425
38,0.287,1.984,0.195,12.833
39,0.278,2.011,0.205,12.601
40,0.295,1.987,0.193,12.726
41,0.293,1.996,0.228,12.302
42,0.295,1.988,0.207,12.582
43,0.313,1.931,0.208,12.528
44,0.283,1.983,0.199,12.703
45,0.305,1.955,0.222,12.377
46,0.297,1.985,0.219,12.376
47,0.287,1.975,0.212,12.531
48,0.324,1.912,0.233,12.132
49,0.303,1.939,0.266,11.578
50,0.31,1.939,0.275,11.468
51,0.301,1.96,0.235,12.123
52,0.311,1.917,0.288,11.243
53,0.312,1.923,0.239,12.109
54,0.299,1.959,0.252,11.846
55,0.311,1.925,0.225,12.369
56,0.324,1.914,0.241,12.09
57,0.308,1.937,0.222,12.354
58,0.318,1.913,0.274,11.427
59,0.324,1.912,0.274,11.452
60,0.328,1.887,0.239,12.067
61,0.316,1.906,0.267,11.665
62,0.332,1.873,0.232,12.185
63,0.34,1.845,0.314,10.808
64,0.327,1.882,0.272,11.594
65,0.313,1.913,0.236,12.162
66,0.343,1.845,0.268,11.573
67,0.345,1.85,0.272,11.622
68,0.334,1.847,0.281,11.378
69,0.332,1.877,0.256,11.792
70,0.34,1.846,0.278,11.404
71,0.339,1.836,0.26,11.796
72,0.362,1.804,0.289,11.171
73,0.344,1.839,0.272,11.495
74,0.344,1.842,0.313,10.787
75,0.339,1.866,0.328,10.622
76,0.334,1.878,0.287,11.371
77,0.343,1.834,0.276,11.399
78,0.35,1.819,0.343,10.401
79,0.358,1.808,0.313,10.905
80,0.367,1.807,0.316,10.801
81,0.369,1.787,0.317,10.859
82,0.347,1.799,0.337,10.512
83,0.364,1.784,0.329,10.596
84,0.361,1.782,0.346,10.357
85,0.355,1.8,0.345,10.344
86,0.356,1.8,0.337,10.505
87,0.376,1.747,0.333,10.61
88,0.394,1.708,0.341,10.411
89,0.38,1.761,0.333,10.508
90,0.36,1.779,0.344,10.418
91,0.376,1.752,0.334,10.551
92,0.331,1.842,0.34,10.416
93,0.367,1.771,0.36,10.23
94,0.379,1.764,0.365,10.024
95,0.382,1.75,0.339,10.444
96,0.393,1.706,0.363,10.055
97,0.38,1.728,0.37,10.007
98,0.369,1.778,0.364,10.065
99,0.383,1.716,0.357,10.156
100,0.385,1.723,0.366,9.965
101,0.373,1.77,0.352,10.246
102,0.398,1.718,0.389,9.638
103,0.386,1.745,0.353,10.272
104,0.379,1.721,0.359,10.161
105,0.394,1.676,0.345,10.44
106,0.419,1.654,0.367,10.025
107,0.409,1.671,0.35,10.253
108,0.378,1.755,0.362,10.022
109,0.39,1.711,0.375,9.818
110,0.398,1.712,0.349,10.308
111,0.414,1.665,0.366,10.013
112,0.413,1.656,0.366,10.029
113,0.422,1.653,0.372,9.915
114,0.387,1.688,0.376,9.884
115,0.403,1.674,0.375,9.898
116,0.402,1.673,0.37,9.959
117,0.422,1.639,0.406,9.398
118,0.441,1.606,0.415,9.324
119,0.412,1.669,0.385,9.724
